,House_door_model,architecture_acreage,within_acreage,Building_head,decorate_situation,heating_method,period_int,floor,Family_structure,building_types,building_age,building_structure,Ladder_household_proportion,Equipped_elevator,house_id,listing_time,house_age,Trading_ownership,usage_house,houseing_belog,house_site,bargain_time,bargain_price,unit_price,listing_price,bargain_day_num,adjust_price,take_look,attention,view_count
294,2室2厅1厨1卫        ,89.3㎡          ,暂无数据         ,南 北   ,精装     ,        ,70年           ,低楼层(共9层)          ,平层              ,塔楼       ,未知 ,钢混结构  ,一梯两户           ,暂无数据           ,108200015322          ,2018-02-08         ,暂无数据       ,商品房          ,普通住宅          ,非共有           ,富宾星悦国际 2室2厅 89.3平米,2018.09.22 成交,270,30236,280,227,1,0,10,727
295,3室2厅1厨2卫        ,129㎡          ,暂无数据         ,西北   ,精装     ,        ,70年           ,高楼层(共26层)          ,暂无数据              ,塔楼       ,2010 ,钢混结构  ,两梯六户           ,有           ,108400011022          ,2018-07-13         ,暂无数据       ,商品房          ,普通住宅          ,共有           ,广州雅居乐花园剑桥郡 3室2厅 129平米,2018.09.22 成交,488,37830,510,72,1,0,0,暂无数据
296,2室2厅1厨1卫        ,68.2㎡          ,暂无数据         ,东北   ,精装     ,        ,70年           ,中楼层(共6层)          ,平层              ,塔楼       ,1998 ,钢混结构  ,一梯四户           ,无           ,108200024481          ,2018-03-27         ,暂无数据       ,商品房          ,普通住宅          ,共有           ,广州碧桂园丽苑 2室2厅 68.2平米,2018.09.22 成交,186,27273,192,180,1,0,165,1637
297,车位        ,12㎡          ,暂无数据         ,东   ,其他     ,        ,50年           ,地下室          ,暂无数据              ,暂无数据       ,2013 ,钢混结构  ,暂无数据           ,暂无数据           ,108400072626          ,2018-09-22         ,暂无数据       ,商品房          ,车库          ,暂无数据           ,广州雅居乐花园剑桥郡 车位 12平米,2018.09.22 成交,17,14167,17,1,0,0,0,暂无数据
298,3室2厅1厨2卫        ,101.47㎡          ,82.89㎡         ,南   ,精装     ,        ,70年           ,高楼层(共26层)          ,暂无数据              ,塔楼       ,未知 ,钢混结构  ,两梯五户           ,有           ,108400023566          ,2018-07-28         ,满两年       ,商品房          ,普通住宅          ,共有           ,保利城花园海德公园 3室2厅 101.47平米,2018.09.11 成交,190,18725,192,46,1,0,8,756
299,3室2厅1厨1卫        ,103.35㎡          ,暂无数据         ,西北   ,其他     ,        ,70年           ,中楼层(共18层)          ,平层              ,塔楼       ,2007 ,钢混结构  ,两梯七户           ,有           ,108200008191          ,2018-01-30         ,暂无数据       ,商品房          ,普通住宅          ,暂无数据           ,新世界逸彩庭园 3室2厅 103.35平米,2018.09.09 成交,373,36091,400,223,0,0,16,1026
300,3室2厅1厨2卫        ,118㎡          ,暂无数据         ,西北   ,其他     ,        ,70年           ,高楼层(共26层)          ,平层              ,塔楼       ,1996 ,钢混结构  ,两梯八户           ,有           ,108200006985          ,2018-04-24         ,暂无数据       ,商品房          ,普通住宅          ,暂无数据           ,日升大厦 3室2厅 118平米,2018.09.09 成交,690,58475,750,139,1,0,4,999
301,2室2厅1厨1卫        ,84.44㎡          ,暂无数据         ,北   ,精装     ,        ,70年           ,中楼层(共32层)          ,暂无数据              ,塔楼       ,1999 ,钢混结构  ,三梯六户           ,有           ,108200029035          ,2017-09-02         ,暂无数据       ,商品房          ,普通住宅          ,非共有           ,锦城花园 2室2厅 84.44平米,2018.09.23 成交,659,78044,670,386,1,0,13,1448
302,2室2厅1厨2卫        ,79.6㎡          ,65.8㎡         ,东   ,其他     ,        ,70年           ,中楼层(共19层)          ,暂无数据              ,塔楼       ,2005 ,钢混结构  ,一梯六户           ,有           ,108400018992          ,2018-07-22         ,满五年       ,商品房          ,普通住宅          ,非共有           ,番禺海伦堡花样年华一期 2室2厅 79.6平米,2018.09.18 成交,214,26885,220,58,1,0,18,949
303,1室1厅1厨1卫        ,37.57㎡          ,31.18㎡         ,南   ,其他     ,        ,70年           ,低楼层(共19层)          ,平层              ,塔楼       ,2007 ,钢混结构  ,两梯十二户           ,有           ,108200029618          ,2018-05-30         ,暂无数据       ,商品房          ,普通住宅          ,共有           ,豪景花园 1室1厅 37.57平米,2018.09.09 成交,148,39394,148,103,1,0,96,1357
304,2室1厅1厨1卫        ,72.63㎡          ,暂无数据         ,北   ,其他     ,        ,70年           ,高楼层(共9层)          ,平层              ,塔楼       ,1998 ,钢混结构  ,一梯八户           ,无           ,108200004075          ,2018-02-01         ,暂无数据       ,商品房          ,普通住宅          ,非共有           ,云东花园 2室1厅 72.63平米,2018.09.09 成交,177,24371,189,221,0,0,116,1209
305,2室2厅1厨1卫        ,83.15㎡          ,66.57㎡         ,北   ,其他     ,        ,70年           ,中楼层(共11层)          ,暂无数据              ,塔楼       ,2014 ,钢混结构  ,一梯四户           ,有           ,108400007215          ,2018-07-08         ,满两年       ,商品房          ,普通住宅          ,共有           ,富力金港城东区 2室2厅 83.15平米,2018.09.10 成交,120,14432,120,64,1,0,29,981
306,3室1厅1厨2卫        ,113㎡          ,暂无数据         ,南   ,其他     ,        ,70年           ,高楼层(共9层)          ,平层              ,塔楼       ,1998 ,钢混结构  ,一梯四户           ,无           ,108200000805          ,2018-01-14         ,暂无数据       ,商品房          ,普通住宅          ,非共有           ,南方花园 3室1厅 113平米,2018.09.09 成交,401,35487,408,239,0,0,51,暂无数据
307,3室2厅1厨1卫        ,80.8㎡          ,73.6㎡         ,南 北   ,简装     ,        ,70年           ,中楼层(共7层)          ,暂无数据              ,板楼       ,未知 ,钢混结构  ,一梯两户           ,无           ,108400023072          ,2018-07-27         ,满五年       ,商品房          ,普通住宅          ,非共有           ,西城路10街 3室2厅 80.8平米,2018.09.09 成交,133,16461,138,45,1,0,87,1659
308,2室1厅1厨1卫        ,66.09㎡          ,59.71㎡         ,南   ,精装     ,        ,70年           ,中楼层(共8层)          ,暂无数据              ,塔楼       ,2000 ,钢混结构  ,一梯四户           ,无           ,108400008925          ,2018-07-10         ,满五年       ,商品房          ,普通住宅          ,共有           ,明月小区 2室1厅 66.09平米,2018.09.10 成交,340,51445,350,62,1,0,11,1242
309,2室2厅1厨1卫        ,73㎡          ,暂无数据         ,南   ,简装     ,        ,70年           ,中楼层(共18层)          ,暂无数据              ,塔楼       ,未知 ,钢混结构  ,一梯四户           ,暂无数据           ,108400054079          ,2018-09-01         ,暂无数据       ,商品房          ,普通住宅          ,非共有           ,亚运城媒体南村 2室2厅 73平米,2018.09.10 成交,220,30137,225,9,0,0,0,暂无数据
310,1室0厅0厨1卫        ,39.51㎡          ,暂无数据         ,西南   ,简装     ,        ,70年           ,中楼层(共30层)          ,平层              ,塔楼       ,2000 ,钢混结构  ,五梯十六户           ,有           ,108200031884          ,2017-02-27         ,暂无数据       ,商品房          ,普通住宅          ,非共有           ,新达城广场 1室0厅 39.51平米,2018.09.10 成交,191,48343,200,560,1,0,17,979
311,2室1厅1厨1卫        ,59.37㎡          ,54.97㎡         ,南   ,精装     ,        ,70年           ,中楼层(共9层)          ,暂无数据              ,塔楼       ,1997 ,钢混结构  ,一梯八户           ,无           ,108400019439          ,2018-07-22         ,满五年       ,商品房          ,普通住宅          ,共有           ,聚德花园 2室1厅 59.37平米,2018.09.10 成交,182,30656,185,50,1,0,66,1570
312,2室1厅1厨1卫        ,85.85㎡          ,暂无数据         ,东南   ,简装     ,        ,70年           ,高楼层(共29层)          ,暂无数据              ,塔楼       ,2009 ,钢混结构  ,三梯八户           ,有           ,108400056766          ,2018-09-04         ,暂无数据       ,商品房          ,普通住宅          ,共有           ,翠城花园 2室1厅 85.85平米,2018.09.10 成交,360,41934,370,7,1,0,10,188
313,2室1厅1厨1卫        ,61.88㎡          ,53.45㎡         ,南   ,精装     ,        ,70年           ,低楼层(共6层)          ,暂无数据              ,塔楼       ,2004 ,钢混结构  ,一梯五户           ,无           ,108400060269          ,2018-09-08         ,满五年       ,商品房          ,普通住宅          ,共有           ,富丽家园富海居 2室1厅 61.88平米,2018.09.10 成交,182.5,29493,186,3,0,0,7,82
314,3室2厅1厨2卫        ,103.88㎡          ,暂无数据         ,南 北   ,精装     ,        ,70年           ,低楼层(共19层)          ,平层              ,塔楼       ,2003 ,钢混结构  ,两梯六户           ,有           ,108200002827          ,2018-06-19         ,暂无数据       ,商品房          ,普通住宅          ,非共有           ,骏景花园 3室2厅 103.88平米,2018.09.10 成交,460,44282,480,83,0,0,227,8597
315,2室2厅1厨1卫        ,75.5㎡          ,暂无数据         ,东南   ,简装     ,        ,70年           ,高楼层(共9层)          ,平层              ,塔楼       ,1998 ,钢混结构  ,一梯六户           ,无           ,108200025353          ,2018-05-25         ,暂无数据       ,商品房          ,普通住宅          ,暂无数据           ,天河北苑 2室2厅 75.5平米,2018.09.10 成交,208,27550,210,109,1,0,51,917
316,2室2厅1厨1卫        ,93㎡          ,暂无数据         ,北   ,简装     ,        ,70年           ,低楼层(共28层)          ,平层              ,塔楼       ,1998 ,钢混结构  ,三梯八户           ,有           ,108200002637          ,2018-03-04         ,暂无数据       ,商品房          ,普通住宅          ,非共有           ,西雅苑 2室2厅 93平米,2018.09.10 成交,480,51613,518,191,0,0,10,1130
317,3室2厅1厨1卫        ,95.73㎡          ,77.11㎡         ,北   ,精装     ,        ,70年           ,中楼层(共18层)          ,平层              ,塔楼       ,2002 ,钢混结构  ,两梯四户           ,有           ,108400007143          ,2018-07-08         ,满五年       ,商品房          ,普通住宅          ,非共有           ,碧桂园凤凰城凤馨苑 3室2厅 95.73平米,2018.09.10 成交,239.5,25019,248,64,1,0,7,1488
318,2室1厅1厨1卫        ,82㎡          ,暂无数据         ,西南   ,简装     ,        ,70年           ,高楼层(共11层)          ,平层              ,塔楼       ,2005 ,钢混结构  ,一梯六户           ,有           ,108200025003          ,2018-02-04         ,暂无数据       ,商品房          ,普通住宅          ,非共有           ,嘉逸华庭 2室1厅 82平米,2018.09.10 成交,150,18293,153,218,1,0,65,1149
319,2室1厅1厨1卫        ,85.35㎡          ,65.94㎡         ,北   ,其他     ,        ,70年           ,中楼层(共16层)          ,暂无数据              ,塔楼       ,1996 ,钢混结构  ,两梯八户           ,有           ,108400058584          ,2018-09-06         ,暂无数据       ,商品房          ,普通住宅          ,共有           ,湖滨苑 2室1厅 85.35平米,2018.09.10 成交,470,55068,470,5,1,0,0,123
320,1室1厅1厨1卫        ,32㎡          ,暂无数据         ,东 西   ,简装     ,        ,70年           ,低楼层(共32层)          ,平层              ,塔楼       ,2005 ,钢混结构  ,两梯七户           ,有           ,108200023359          ,2018-04-12         ,暂无数据       ,商品房          ,普通住宅          ,非共有           ,金碧花园第三金碧 1室1厅 32平米,2018.09.10 成交,144,45000,152,151,1,0,57,1151
321,3室2厅1厨2卫        ,83.8㎡          ,72.22㎡         ,东 西   ,简装     ,        ,70年           ,高楼层(共6层)          ,暂无数据              ,板楼       ,2000 ,钢混结构  ,一梯两户           ,无           ,108400057935          ,2018-09-05         ,满五年       ,商品房          ,普通住宅          ,共有           ,加富花园 3室2厅 83.8平米,2018.09.11 成交,143.5,17125,145,6,0,0,14,184
