,house_室,house_厅,house_厨,house_卫,architecture_acreage_,within_acreage_,Building_head,decorate_situation,period_int,floor_楼,floor_层,Family_structure,building_types,building_age_,building_structure,Ladder_household_proportion,Equipped_elevator,house_age,Trading_ownership,usage_house,houseing_belog,bargain_price,unit_price,listing_price,bargain_day_num_,adjust_price,take_look,attention,view_count_
1538,3.0,2.0,1.0,2.0,106.0,106.0,东南,其他,70年,中楼层,9.0,暂无数据,塔楼,1999,钢混结构,一梯四户,有,暂无数据,商品房,普通住宅,暂无数据,366.0,34529,390.0,167.0,0,0,2,167.0
1539,2.0,2.0,1.0,1.0,82.0,82.0,北,精装,70年,底楼层,1.0,暂无数据,塔楼,2011,钢混结构,两梯六户,有,暂无数据,商品房,普通住宅,暂无数据,300.0,36586,305.0,551.0,1,0,12,551.0
1540,3.0,2.0,1.0,1.0,113.0,113.0,北,其他,70年,底楼层,1.0,暂无数据,塔楼,2000,钢混结构,两梯六户,有,暂无数据,商品房,普通住宅,暂无数据,268.0,23717,280.0,51.0,0,0,4,51.0
1541,2.0,1.0,1.0,1.0,79.09,79.09,南 北,简装,70年,底楼层,1.0,暂无数据,塔楼,2007,钢混结构,三梯四户,有,暂无数据,商品房,普通住宅,暂无数据,495.0,62587,500.0,162.0,0,0,7,162.0
1542,2.0,2.0,1.0,1.0,81.3,66.49,南,其他,70年,底楼层,1.0,暂无数据,塔楼,2000,钢混结构,两梯八户,有,暂无数据,商品房,普通住宅,暂无数据,206.0,25339,210.0,288.0,0,0,16,288.0
1543,2.0,2.0,1.0,1.0,69.0,69.0,北,精装,70年,底楼层,1.0,暂无数据,塔楼,2004,钢混结构,两梯八户,有,暂无数据,商品房,普通住宅,暂无数据,242.5,35145,243.0,1958.0,1,0,42,1958.0
1544,2.0,1.0,1.0,1.0,74.88,74.88,南 北,其他,70年,底楼层,1.0,暂无数据,塔楼,2000,钢混结构,两梯八户,有,暂无数据,商品房,普通住宅,暂无数据,269.0,35925,278.0,2617.0,1,0,21,2617.0
1545,2.0,1.0,1.0,1.0,69.89,69.89,南 北,精装,70年,高楼层,9.0,暂无数据,塔楼,1999,钢混结构,一梯四户,无,暂无数据,商品房,普通住宅,暂无数据,169.0,24181,175.0,2730.0,1,0,78,2730.0
1546,2.0,2.0,1.0,1.0,64.05,64.05,南,其他,70年,底楼层,1.0,暂无数据,塔楼,2012,钢混结构,三梯八户,有,暂无数据,商品房,普通住宅,暂无数据,240.0,37471,245.0,1736.0,1,0,42,1736.0
1547,2.0,1.0,1.0,1.0,61.44,61.44,西,其他,70年,低楼层,9.0,暂无数据,塔楼,1997,钢混结构,一梯四户,无,暂无数据,商品房,普通住宅,暂无数据,190.0,30925,198.0,308.0,1,0,10,308.0
1548,2.0,2.0,1.0,1.0,79.79,79.79,北,其他,70年,底楼层,1.0,暂无数据,塔楼,2012,钢混结构,两梯六户,有,暂无数据,商品房,普通住宅,暂无数据,125.0,15667,125.0,2100.0,0,0,15,2100.0
1549,3.0,2.0,1.0,1.0,93.0,93.0,南,其他,70年,底楼层,1.0,暂无数据,塔楼,2012,钢混结构,两梯八户,有,暂无数据,商品房,普通住宅,暂无数据,150.0,16130,150.0,340.0,1,0,4,340.0
1550,1.0,0.0,1.0,1.0,28.0,28.0,东,简装,70年,底楼层,1.0,暂无数据,塔楼,2000,钢混结构,两梯七户,有,暂无数据,商品房,普通住宅,暂无数据,120.0,42858,125.0,10.0,0,0,5,10.0
1551,2.0,1.0,1.0,1.0,37.0,37.0,西,简装,70年,高楼层,9.0,暂无数据,塔楼,1997,钢混结构,一梯七户,无,暂无数据,商品房,普通住宅,暂无数据,142.0,38379,145.0,1302.0,0,0,101,1302.0
1552,2.0,2.0,1.0,1.0,68.7,68.7,北,其他,70年,高楼层,7.0,暂无数据,塔楼,1998,钢混结构,一梯四户,无,暂无数据,商品房,普通住宅,暂无数据,155.0,22562,159.0,571.0,0,0,41,571.0
1553,3.0,2.0,1.0,2.0,116.7,105.95,南 北,简装,70年,高楼层,8.0,暂无数据,塔楼,2002,钢混结构,一梯三户,无,暂无数据,商品房,普通住宅,暂无数据,192.0,16453,198.0,1175.0,1,0,100,1175.0
1554,2.0,2.0,1.0,1.0,77.31,77.31,北,其他,70年,中楼层,5.0,暂无数据,塔楼,2000,钢混结构,一梯四户,无,暂无数据,商品房,普通住宅,暂无数据,155.0,20050,155.0,2389.0,1,0,133,2389.0
1555,2.0,1.0,1.0,1.0,54.99,54.99,南 北,其他,70年,低楼层,9.0,暂无数据,塔楼,1996,钢混结构,一梯四户,无,暂无数据,商品房,普通住宅,暂无数据,150.0,27278,155.0,1149.0,1,0,25,1149.0
1556,3.0,2.0,1.0,1.0,94.0,94.0,西南,精装,70年,底楼层,1.0,暂无数据,塔楼,2001,钢混结构,三梯八户,有,满五年,商品房,普通住宅,暂无数据,610.0,64894,615.0,3379.0,1,0,35,3379.0
1557,2.0,2.0,1.0,1.0,66.89,67.0,南,其他,70年,低楼层,8.0,暂无数据,塔楼,2000,钢混结构,一梯四户,暂无数据,暂无数据,商品房,普通住宅,暂无数据,325.0,48588,330.0,3471.0,1,0,45,3471.0
1558,3.0,2.0,1.0,1.0,77.0,77.0,西北,简装,70年,底楼层,1.0,暂无数据,塔楼,2007,钢混结构,三梯七户,有,暂无数据,商品房,普通住宅,暂无数据,490.0,63637,490.0,3578.0,1,0,23,3578.0
1559,3.0,2.0,1.0,1.0,89.0,89.0,南,其他,70年,底楼层,1.0,暂无数据,塔楼,2014,钢混结构,两梯四户,有,暂无数据,商品房,普通住宅,暂无数据,231.0,25956,230.0,1723.0,1,0,62,1723.0
1560,2.0,1.0,1.0,1.0,48.31,48.31,北,其他,70年,中楼层,8.0,平层,塔楼,2000,钢混结构,一梯五户,无,暂无数据,商品房,普通住宅,暂无数据,114.5,23702,114.5,2025.0,1,0,76,2025.0
1561,2.0,1.0,1.0,1.0,56.29,56.29,南,其他,70年,中楼层,9.0,暂无数据,塔楼,1999,钢混结构,一梯六户,无,暂无数据,商品房,普通住宅,暂无数据,147.3,26169,150.0,1222.0,0,0,44,1222.0
1562,1.0,0.0,1.0,1.0,26.21,26.21,南,其他,70年,高楼层,9.0,暂无数据,塔楼,1994,钢混结构,一梯十户,无,暂无数据,商品房,普通住宅,暂无数据,87.0,33194,78.0,929.0,0,0,37,929.0
1563,2.0,2.0,1.0,1.0,58.5,58.5,北,其他,70年,中楼层,5.0,暂无数据,板楼,1995,钢混结构,一梯四户,无,暂无数据,商品房,普通住宅,暂无数据,171.0,29231,173.0,515.0,1,0,7,515.0
1564,2.0,1.0,1.0,1.0,42.01,42.01,东,简装,70年,高楼层,9.0,暂无数据,塔楼,2000,钢混结构,一梯六户,无,暂无数据,商品房,普通住宅,暂无数据,157.0,37373,168.0,358.0,1,0,13,358.0
1565,2.0,1.0,1.0,1.0,53.99,53.99,东南,其他,70年,中楼层,9.0,暂无数据,塔楼,1998,钢混结构,一梯八户,无,暂无数据,商品房,普通住宅,暂无数据,161.0,29821,170.0,912.0,1,0,19,912.0
1566,2.0,1.0,1.0,2.0,132.0,132.0,南,简装,70年,高楼层,9.0,暂无数据,塔楼,2010,钢混结构,一梯六户,有,暂无数据,商品房,普通住宅,暂无数据,495.0,37500,530.0,400.0,0,0,5,400.0
1567,3.0,1.0,1.0,1.0,100.98,100.98,西,精装,70年,底楼层,1.0,暂无数据,塔楼,2003,钢混结构,一梯四户,有,满五年,商品房,普通住宅,暂无数据,345.2,34185,350.0,635.0,0,0,15,635.0
1568,1.0,1.0,1.0,1.0,36.0,36.0,西,其他,70年,高楼层,9.0,暂无数据,塔楼,1999,钢混结构,一梯七户,无,暂无数据,商品房,普通住宅,暂无数据,126.0,35000,130.0,155.0,1,0,7,155.0
1569,3.0,2.0,1.0,1.0,87.6,75.0,东,其他,70年,高楼层,9.0,暂无数据,塔楼,1999,钢混结构,一梯八户,暂无数据,满五年,商品房,普通住宅,暂无数据,158.0,18037,165.0,852.0,0,0,34,852.0
1570,2.0,1.0,1.0,1.0,68.45,68.45,南 北,精装,70年,高楼层,9.0,暂无数据,塔楼,1998,钢混结构,一梯五户,无,暂无数据,商品房,普通住宅,暂无数据,220.0,32141,229.0,332.0,0,0,11,332.0
1571,2.0,1.0,1.0,1.0,51.48,51.48,东,其他,70年,低楼层,9.0,暂无数据,塔楼,1999,钢混结构,一梯四户,无,暂无数据,商品房,普通住宅,暂无数据,140.0,27196,140.0,2928.0,0,0,69,2928.0
1572,3.0,1.0,1.0,1.0,79.29,71.58,南 北,其他,70年,中楼层,9.0,暂无数据,塔楼,2000,钢混结构,一梯四户,无,暂无数据,商品房,普通住宅,暂无数据,263.0,33170,265.0,4304.0,1,0,107,4304.0
1573,2.0,2.0,1.0,2.0,72.5,72.5,南,其他,70年,低楼层,7.0,暂无数据,板楼,2000,钢混结构,一梯两户,无,满五年,商品房,普通住宅,暂无数据,115.0,15863,115.0,5536.0,0,0,307,5536.0
1574,2.0,1.0,1.0,1.0,53.0,53.0,西南,其他,70年,高楼层,9.0,暂无数据,塔楼,1997,钢混结构,一梯四户,无,暂无数据,商品房,普通住宅,暂无数据,189.0,35661,190.0,996.0,1,0,12,996.0
1575,2.0,2.0,1.0,1.0,75.06,75.06,西,其他,70年,底楼层,1.0,暂无数据,塔楼,2000,钢混结构,两梯七户,有,暂无数据,商品房,普通住宅,暂无数据,178.0,23715,180.0,2102.0,1,0,48,2102.0
1576,3.0,2.0,1.0,1.0,78.0,78.0,北,其他,70年,底楼层,1.0,暂无数据,塔楼,2013,钢混结构,三梯八户,有,暂无数据,商品房,普通住宅,暂无数据,172.0,22052,172.0,656.0,1,0,19,656.0
1577,2.0,1.0,1.0,1.0,64.5,64.5,北,简装,70年,高楼层,9.0,暂无数据,塔楼,1997,钢混结构,一梯四户,无,暂无数据,商品房,普通住宅,暂无数据,175.0,27132,180.0,938.0,1,0,22,938.0
1578,2.0,1.0,1.0,1.0,50.0,50.0,北,简装,70年,高楼层,9.0,暂无数据,塔楼,1997,钢混结构,一梯五户,无,暂无数据,商品房,普通住宅,暂无数据,157.0,31400,162.0,297.0,1,0,14,297.0
1579,1.0,1.0,1.0,1.0,27.05,27.05,北,简装,70年,底楼层,1.0,暂无数据,塔楼,2001,钢混结构,一梯八户,有,暂无数据,商品房,普通住宅,暂无数据,95.0,35121,95.0,3391.0,1,0,59,3391.0
1580,2.0,2.0,1.0,1.0,69.0,69.0,北,简装,70年,底楼层,1.0,暂无数据,塔楼,2004,钢混结构,两梯八户,有,暂无数据,商品房,普通住宅,暂无数据,247.5,35870,245.0,2276.0,1,0,28,2276.0
1581,4.0,1.0,1.0,1.0,115.0,115.0,南 北,精装,70年,底楼层,1.0,暂无数据,塔楼,2011,钢混结构,一梯四户,有,暂无数据,商品房,普通住宅,暂无数据,368.0,32000,380.0,3692.0,1,0,39,3692.0
1582,2.0,2.0,1.0,1.0,82.07,82.07,东北,其他,70年,底楼层,1.0,暂无数据,塔楼,1995,钢混结构,两梯七户,有,暂无数据,商品房,普通住宅,暂无数据,265.0,32290,270.0,3986.0,1,0,30,3986.0
1583,3.0,2.0,1.0,2.0,126.0,126.0,南,其他,70年,底楼层,1.0,平层,塔楼,2012,钢混结构,两梯四户,有,满两年,商品房,普通住宅,暂无数据,328.0,26032,328.0,1979.0,0,0,15,1979.0
1584,2.0,1.0,1.0,1.0,41.2,41.2,南,其他,70年,中楼层,9.0,暂无数据,塔楼,1999,钢混结构,一梯三户,无,暂无数据,商品房,普通住宅,暂无数据,115.0,27913,120.0,22.0,0,0,2,22.0
1585,2.0,1.0,1.0,1.0,42.18,42.18,南,简装,70年,高楼层,9.0,暂无数据,塔楼,1997,钢混结构,一梯八户,无,暂无数据,商品房,普通住宅,暂无数据,102.0,24183,110.0,4666.0,1,0,169,4666.0
1586,2.0,1.0,1.0,1.0,50.11,50.11,北,其他,70年,底楼层,1.0,暂无数据,塔楼,2004,钢混结构,三梯十户,有,暂无数据,商品房,普通住宅,暂无数据,200.0,39913,205.0,527.0,0,0,13,527.0
1587,4.0,2.0,1.0,2.0,143.0,143.0,南,其他,70年,底楼层,1.0,暂无数据,塔楼,2000,钢混结构,两梯六户,有,暂无数据,商品房,普通住宅,暂无数据,607.0,42448,635.0,1393.0,1,0,1,1393.0
1588,1.0,1.0,1.0,1.0,34.0,34.0,东,其他,70年,底楼层,1.0,暂无数据,塔楼,2003,钢混结构,一梯六户,有,暂无数据,商品房,普通住宅,暂无数据,117.0,34412,120.0,1427.0,1,0,21,1427.0
1589,3.0,2.0,1.0,1.0,74.69,74.69,南,其他,70年,低楼层,9.0,暂无数据,塔楼,1990,钢混结构,一梯五户,有,暂无数据,商品房,普通住宅,暂无数据,410.0,54894,420.0,3252.0,0,0,20,3252.0
1590,2.0,2.0,1.0,1.0,57.0,57.0,东南,其他,70年,底楼层,1.0,暂无数据,塔楼,2000,钢混结构,一梯六户,暂无数据,暂无数据,商品房,普通住宅,暂无数据,145.0,25439,140.0,1952.0,0,0,68,1952.0
1591,2.0,1.0,1.0,1.0,44.0,55.0,南 北,其他,70年,中楼层,6.0,暂无数据,塔楼,1990,钢混结构,一梯五户,无,暂无数据,商品房,普通住宅,暂无数据,222.0,50455,228.0,171.0,0,0,3,171.0
1592,2.0,2.0,1.0,1.0,68.0,68.0,东,精装,70年,底楼层,1.0,暂无数据,塔楼,2004,钢混结构,两梯六户,有,暂无数据,商品房,普通住宅,暂无数据,215.0,31618,235.0,485.0,1,0,8,485.0
1593,2.0,2.0,1.0,1.0,76.0,76.0,东南,精装,70年,底楼层,1.0,暂无数据,塔楼,1999,钢混结构,一梯六户,有,暂无数据,商品房,普通住宅,暂无数据,258.0,33948,265.0,247.0,0,0,9,247.0
1594,2.0,2.0,1.0,1.0,69.0,69.0,北,其他,70年,低楼层,9.0,暂无数据,塔楼,1996,钢混结构,一梯四户,无,暂无数据,商品房,普通住宅,暂无数据,138.0,20000,138.0,144.0,1,0,6,144.0
1595,2.0,1.0,1.0,1.0,59.18,59.18,东南,其他,70年,低楼层,9.0,暂无数据,塔楼,1999,钢混结构,一梯七户,无,暂无数据,商品房,普通住宅,暂无数据,210.0,35485,220.0,415.0,0,0,11,415.0
1596,2.0,2.0,1.0,1.0,83.34,83.34,南,其他,70年,底楼层,1.0,暂无数据,塔楼,2013,钢混结构,两梯四户,有,暂无数据,商品房,普通住宅,暂无数据,129.5,15539,130.0,53.0,0,0,1,53.0
1597,2.0,2.0,1.0,1.0,64.27,64.27,南,精装,70年,底楼层,1.0,暂无数据,塔楼,2012,钢混结构,三梯八户,有,满两年,商品房,普通住宅,暂无数据,236.0,36721,245.0,4268.0,1,0,131,4268.0
1598,3.0,2.0,1.0,2.0,106.24,106.24,南,其他,70年,底楼层,1.0,暂无数据,塔楼,2000,钢混结构,两梯十户,有,满五年,商品房,普通住宅,暂无数据,506.0,47629,525.0,2113.0,1,0,15,2113.0
1599,1.0,1.0,1.0,1.0,66.97,51.2,东,其他,70年,高楼层,9.0,暂无数据,塔楼,2014,钢混结构,两梯二十三户,有,暂无数据,商品房,普通住宅,暂无数据,220.0,32851,248.0,2297.0,1,0,16,2297.0
1600,2.0,1.0,1.0,1.0,70.5,70.5,西北,其他,70年,中楼层,9.0,暂无数据,塔楼,1995,钢混结构,一梯八户,有,满五年,商品房,普通住宅,暂无数据,175.0,24823,180.0,3237.0,1,0,115,3237.0
1601,3.0,2.0,1.0,2.0,136.68,109.81,东北,毛坯,70年,底楼层,1.0,暂无数据,塔楼,2011,钢混结构,两梯三户,有,暂无数据,商品房,普通住宅,暂无数据,278.0,20340,290.0,1721.0,1,0,1,1721.0
1602,2.0,1.0,1.0,1.0,62.0,62.0,东,其他,70年,底楼层,1.0,暂无数据,塔楼,2002,钢混结构,两梯八户,有,满五年,商品房,普通住宅,暂无数据,291.0,46936,295.0,3602.0,1,0,61,3602.0
1603,2.0,2.0,1.0,1.0,87.4,87.4,南,其他,70年,中楼层,8.0,暂无数据,板楼,2000,钢混结构,一梯两户,无,暂无数据,商品房,普通住宅,暂无数据,168.0,19222,170.0,58.0,0,0,1,58.0
1604,2.0,1.0,1.0,1.0,66.24,66.24,南,其他,70年,底楼层,1.0,暂无数据,塔楼,2001,钢混结构,两梯十户,有,暂无数据,商品房,普通住宅,暂无数据,253.0,38195,260.0,50.0,0,0,2,50.0
1605,2.0,2.0,2.0,1.0,139.25,139.25,西,简装,70年,高楼层,9.0,平层,塔楼,2008,钢混结构,一梯三户,有,暂无数据,商品房,普通住宅,暂无数据,395.0,28367,425.0,219.0,1,0,0,219.0
1606,3.0,2.0,1.0,2.0,137.0,137.0,南 北,其他,70年,底楼层,1.0,暂无数据,塔楼,2000,钢混结构,一梯两户,有,暂无数据,商品房,普通住宅,暂无数据,350.0,25548,350.0,263.0,0,0,11,263.0
1607,3.0,2.0,1.0,1.0,88.32,88.32,南,其他,70年,中楼层,5.0,暂无数据,板楼,1995,钢混结构,一梯两户,暂无数据,暂无数据,商品房,普通住宅,暂无数据,158.0,17890,168.0,315.0,0,0,6,315.0
1608,2.0,2.0,1.0,1.0,71.0,71.0,东南,其他,70年,底楼层,1.0,暂无数据,塔楼,2005,钢混结构,两梯四户,有,暂无数据,商品房,普通住宅,暂无数据,290.0,40846,295.0,561.0,1,0,14,561.0
1609,2.0,1.0,1.0,1.0,98.49,98.49,北,其他,70年,底楼层,1.0,暂无数据,塔楼,2001,钢混结构,一梯八户,有,暂无数据,商品房,普通住宅,暂无数据,300.0,30460,330.0,406.0,1,0,4,406.0
1610,3.0,2.0,1.0,1.0,91.0,91.0,南,其他,70年,底楼层,1.0,暂无数据,塔楼,2002,钢混结构,两梯六户,有,暂无数据,商品房,普通住宅,暂无数据,370.0,40660,380.0,561.0,0,0,9,561.0
1611,2.0,1.0,1.0,1.0,65.99,51.94,西北,简装,70年,底楼层,1.0,暂无数据,塔楼,1998,钢混结构,两梯八户,有,暂无数据,商品房,普通住宅,暂无数据,149.0,22580,150.0,1212.0,1,0,75,1212.0
1612,3.0,1.0,1.0,1.0,87.0,87.0,南,精装,70年,底楼层,1.0,暂无数据,塔楼,2005,钢混结构,两梯六户,有,暂无数据,商品房,普通住宅,暂无数据,338.0,38851,345.0,487.0,1,0,2,487.0
1613,2.0,2.0,1.0,1.0,86.7,86.7,西南,其他,70年,低楼层,9.0,暂无数据,塔楼,2001,钢混结构,一梯四户,有,暂无数据,商品房,普通住宅,暂无数据,300.0,34603,320.0,1284.0,0,0,27,1284.0
1614,3.0,2.0,1.0,2.0,96.0,96.0,东,简装,70年,高楼层,9.0,平层,塔楼,1998,钢混结构,一梯四户,有,暂无数据,商品房,普通住宅,暂无数据,310.0,32292,315.0,2633.0,1,0,19,2633.0
1615,2.0,1.0,1.0,1.0,49.76,49.76,北,简装,70年,高楼层,8.0,暂无数据,塔楼,1990,钢混结构,一梯五户,无,暂无数据,商品房,普通住宅,暂无数据,230.0,46222,250.0,1296.0,0,0,18,1296.0
1616,2.0,1.0,1.0,1.0,62.68,62.68,南 北,简装,70年,底楼层,1.0,暂无数据,塔楼,2008,钢混结构,两梯六户,有,暂无数据,商品房,普通住宅,暂无数据,250.0,39886,260.0,2018.0,0,0,34,2018.0
1617,2.0,1.0,1.0,1.0,65.61,58.74,西,其他,70年,高楼层,9.0,暂无数据,塔楼,1998,钢混结构,一梯四户,无,暂无数据,商品房,普通住宅,暂无数据,199.0,30331,205.0,106.0,0,0,4,106.0
1618,1.0,1.0,1.0,1.0,44.18,44.18,西,简装,70年,高楼层,9.0,暂无数据,塔楼,1997,钢混结构,一梯四户,无,暂无数据,商品房,普通住宅,暂无数据,98.0,22182,110.0,43.0,0,0,1,43.0
1619,2.0,2.0,1.0,1.0,63.09,63.09,南,其他,70年,高楼层,6.0,暂无数据,塔楼,2000,钢混结构,一梯四户,无,暂无数据,商品房,普通住宅,暂无数据,110.0,17436,110.0,1148.0,0,0,96,1148.0
1620,2.0,1.0,1.0,1.0,69.0,64.09,东北,其他,70年,中楼层,7.0,暂无数据,塔楼,1998,钢混结构,一梯四户,无,暂无数据,商品房,普通住宅,暂无数据,198.0,28696,202.0,1822.0,1,0,34,1822.0
1621,2.0,1.0,1.0,1.0,75.0,75.0,北,其他,70年,底楼层,1.0,暂无数据,塔楼,2004,钢混结构,一梯五户,有,暂无数据,商品房,普通住宅,暂无数据,252.0,33600,258.0,1666.0,1,0,15,1666.0
1622,1.0,1.0,1.0,1.0,25.85,23.36,西,其他,70年,中楼层,8.0,暂无数据,塔楼,1991,钢混结构,一梯九户,无,暂无数据,商品房,普通住宅,暂无数据,70.0,27080,70.0,5027.0,1,0,222,5027.0
1623,4.0,2.0,1.0,2.0,76.56,76.56,北,简装,70年,底楼层,1.0,暂无数据,塔楼,2005,钢混结构,两梯十一户,有,满两年,商品房,普通住宅,暂无数据,300.0,39185,308.0,1854.0,0,0,44,1854.0
1624,2.0,2.0,1.0,1.0,89.0,89.0,南,其他,70年,低楼层,9.0,暂无数据,塔楼,1998,钢混结构,一梯四户,无,满五年,商品房,普通住宅,暂无数据,306.0,34383,320.0,3657.0,1,0,22,3657.0
1625,2.0,1.0,1.0,1.0,79.23,79.23,西南,简装,70年,底楼层,1.0,暂无数据,塔楼,2007,钢混结构,两梯八户,有,暂无数据,商品房,普通住宅,暂无数据,363.0,45816,390.0,460.0,1,0,4,460.0
1626,2.0,1.0,1.0,1.0,66.0,66.0,西北,其他,70年,低楼层,9.0,暂无数据,塔楼,1995,钢混结构,一梯八户,有,暂无数据,商品房,普通住宅,暂无数据,175.0,26516,180.0,627.0,0,0,30,627.0
1627,3.0,2.0,1.0,1.0,95.83,85.27,南,其他,70年,中楼层,8.0,暂无数据,塔楼,1994,钢混结构,一梯四户,无,暂无数据,商品房,普通住宅,暂无数据,176.8,18450,185.0,386.0,0,0,16,386.0
1628,2.0,1.0,1.0,1.0,67.0,67.0,南 北,其他,70年,高楼层,9.0,暂无数据,塔楼,2000,钢混结构,一梯四户,无,暂无数据,商品房,普通住宅,暂无数据,94.0,14030,105.0,400.0,1,0,32,400.0
1629,2.0,2.0,1.0,1.0,68.33,55.0,东,简装,70年,底楼层,1.0,暂无数据,塔楼,2000,钢混结构,两梯六户,有,暂无数据,商品房,普通住宅,暂无数据,285.0,41710,295.0,238.0,0,0,10,238.0
1630,3.0,2.0,1.0,2.0,111.61,111.61,南 北,其他,70年,底楼层,1.0,暂无数据,塔楼,2013,钢混结构,三梯六户,有,暂无数据,商品房,普通住宅,暂无数据,392.0,35123,400.0,344.0,0,0,2,344.0
1631,3.0,2.0,1.0,2.0,95.0,95.0,西北,其他,70年,底楼层,1.0,暂无数据,塔楼,2000,钢混结构,三梯八户,有,暂无数据,商品房,普通住宅,暂无数据,230.0,24211,230.0,842.0,1,0,7,842.0
1632,2.0,2.0,1.0,1.0,58.79,45.37,东北,其他,70年,底楼层,1.0,暂无数据,塔楼,2000,钢混结构,三梯三十一户,有,暂无数据,商品房,普通住宅,暂无数据,175.0,29767,182.0,417.0,1,0,14,417.0
1633,2.0,2.0,1.0,1.0,70.94,70.94,东南,其他,70年,底楼层,1.0,暂无数据,塔楼,2003,钢混结构,一梯四户,有,暂无数据,商品房,普通住宅,暂无数据,290.0,40880,300.0,658.0,0,0,20,658.0
1634,2.0,2.0,1.0,1.0,84.0,84.0,南,其他,70年,底楼层,1.0,暂无数据,塔楼,2012,钢混结构,两梯八户,有,暂无数据,商品房,普通住宅,暂无数据,130.0,15477,135.0,600.0,0,0,11,600.0
1635,3.0,1.0,1.0,1.0,94.24,94.24,北,简装,70年,中楼层,9.0,暂无数据,塔楼,2000,钢混结构,一梯六户,无,满五年,商品房,普通住宅,暂无数据,190.0,20162,190.0,6098.0,1,0,215,6098.0
1636,3.0,2.0,1.0,2.0,128.49,128.49,东南,其他,70年,底楼层,1.0,暂无数据,塔楼,2011,钢混结构,两梯四户,有,满两年,商品房,普通住宅,暂无数据,295.0,22959,305.0,2447.0,1,0,13,2447.0
1637,2.0,1.0,1.0,1.0,76.0,76.0,北,精装,70年,底楼层,1.0,暂无数据,塔楼,2004,钢混结构,两梯十二户,有,暂无数据,商品房,普通住宅,暂无数据,410.0,53948,430.0,2102.0,1,0,12,2102.0
1638,2.0,2.0,1.0,1.0,74.0,70.0,东南,其他,70年,底楼层,1.0,暂无数据,塔楼,2002,钢混结构,两梯十六户,有,暂无数据,商品房,普通住宅,暂无数据,412.0,55676,430.0,2628.0,1,0,16,2628.0
1639,1.0,1.0,1.0,1.0,40.24,40.24,东,简装,70年,中楼层,8.0,暂无数据,塔楼,1999,钢混结构,一梯十六户,有,暂无数据,商品房,普通住宅,暂无数据,80.0,19881,80.0,2477.0,0,0,29,2477.0
1640,2.0,2.0,1.0,1.0,81.56,81.56,东北,简装,70年,底楼层,1.0,暂无数据,塔楼,2005,钢混结构,两梯六户,有,暂无数据,商品房,普通住宅,暂无数据,210.0,25748,210.0,3090.0,1,0,96,3090.0
1641,2.0,1.0,1.0,1.0,49.1,49.1,东,其他,70年,高楼层,9.0,暂无数据,塔楼,1998,钢混结构,一梯八户,暂无数据,暂无数据,商品房,普通住宅,暂无数据,147.8,30102,150.0,57.0,0,0,4,57.0
